ID_REF	NMB109
cg22046408	0.0655661278350091
cg10032110	0.0576905541012318
cg26855801	0.843262092364884
cg07382920	0.0356876837615888
cg22193912	0.0285799877326374
cg03248761	0.165422237186005
cg02099878	0.0391607572571585
cg26699292	0.0314339478247249
cg19391924	0.0494538127513067
cg17763354	0.0176735186489458
cg25622366	0.0177030537263971
cg05345154	0.0203195717741425
cg26018685	0.0269093132757924
cg26978172	0.0455612385146049
cg21743907	0.0289311372824934
cg17359076	0.825030280468768
cg00565688	0.0120593250359311
cg06889339	0.883184248375354
cg05833351	0.0344324516497067
cg17173816	0.104511146951626
cg06973615	0.143576582952382
cg09451235	0.023384154513683
cg05265611	0.0531279096512332
cg20727434	0.0224284287584333
cg09134794	0.0327095548026274
cg06413196	0.0866913268764384
cg17851657	0.0185535774011869
cg04970570	0.0475821750936261
cg17937101	0.20273025210543
cg07005067	0.94585933027437
cg04209913	0.0308315496292604
cg03981954	0.527353348027795
cg18372607	0.79778887410676
cg23238119	0.514365058862352
cg23514619	0.952750971403692
cg17298239	0.912793510163133
cg13603508	0.303180484956157
cg02391713	0.962089546677134
cg02447556	0.956959276217386
cg15162392	0.0301498010299878
cg01434649	0.0494671956684594
cg07366506	0.225650703481586
cg00396667	0.0216648573684101
cg20168806	0.0344703968858014
cg13377102	0.888754353017914
cg16545749	0.336729742414569
cg22715837	0.0245994119200607
cg13622265	0.0485624954700333
cg09069072	0.928835059350976
cg19598416	0.0163674698015198
cg18653451	0.892914945330729
cg02276807	0.0298975512270545
cg06617636	0.0827487398081543
cg08369872	0.856900686422619
cg24884703	0.0264346906609053
cg17980977	0.0489163140970601
cg13634242	0.0276947018074877
cg20014398	0.0472433424645929
cg26001902	0.0272091484564301
cg07274716	0.0288004467142732
cg04223420	0.0215792275012779
cg01832036	0.0148870896122344
cg10400652	0.0333776290730484
cg03432275	0.0247856875769151
cg04194674	0.925729084333033
cg01765111	0.0372292382577283
cg27178401	0.311137237440204
cg22896354	0.028244688926272
cg03890628	0.0375455957903862
cg25832824	0.899993659627835
cg10244666	0.956563493193869
cg04494562	0.0853775245861483
cg05634149	0.0195290729673709
cg21026830	0.387481538568528
cg22195627	0.0159155657891849
cg04196143	0.794450583946422
cg07075307	0.0702366316172926
cg12880095	0.901777685657192
cg25900280	0.345589340937366
cg12298268	0.0777690510094085
cg08328513	0.524921777469631
cg25814383	0.0615035621550555
cg16616467	0.475032471580908
cg19418458	0.957569301242046
cg26248173	0.912781942490514
cg12032782	0.0429660137984375
cg03475293	0.376602316942007
cg14115325	0.0203973230825978
cg09929238	0.0526421188271347
cg08530838	0.920116573643522
cg16968623	0.104691615462607
cg07860213	0.11099491630781
cg06756211	0.015096154731016
cg06679334	0.43358968675934
cg18898125	0.458546265158923
cg15188398	0.11590613916675
cg01913196	0.0311703559884978
cg08382235	0.886249408602683
cg18163909	0.0375456794036963
cg19120695	0.927302045541339
cg01590338	0.0858812246511856
cg22620090	0.966188021013013
cg12162138	0.176578416171721
cg05477457	0.0302219742405394
cg06796713	0.867598336927638
cg20699586	0.484695177061207
cg26643967	0.567374371099818
cg25339566	0.0189607745567153
cg01235820	0.0564056449935865
cg11171221	0.823462276020875
cg02109189	0.0386767436842706
cg16234557	0.0268761408595679
cg01543184	0.0820556145225609
cg08015702	0.339475042151123
cg11757040	0.668818664195099
cg04556126	0.368837118514944
cg27102141	0.136253949839632
cg14502484	0.0161544406403052
cg06668065	0.0633685598514368
cg18689454	0.595489367377029
cg21533331	0.0315742953412286
cg16238993	0.0384429234769511
cg10628201	0.0427207871700832
cg13596833	0.908946906485429
cg24530432	0.0620619427574092
cg21999471	0.868902294997642
cg22488797	0.0317706786942379
cg17940495	0.0629667728454862
cg00334063	0.597187707748658
cg16681083	0.0953578922943273
cg15571730	0.0168567149334553
cg23497383	0.0172263161247586
cg24062526	0.021997936563432
cg26777729	0.0404767078627141
cg04171392	0.831422323187263
cg04245305	0.107735777440516
cg15934634	0.0790266036250158
cg14531663	0.0375478544826256
cg24854181	0.947816112601598
cg05904716	0.761671001336056
cg19414598	0.129862096456208
cg23460843	0.0823180438494205
cg14672084	0.58978795143349
cg24974704	0.0597117549594912
cg25386707	0.723886001411954
cg24679890	0.514596250465178
cg23323712	0.228758691181867
cg04138112	0.0240717971059232
cg07029873	0.0296059447522114
cg11412466	0.0590010351170483
cg06148736	0.0189098072102903
cg09795809	0.0226727806663396
cg22268510	0.0338594739479965
cg08419873	0.835331736139233
cg22599769	0.106238001060641
cg25950112	0.0289966270147077
cg18971175	0.126589006520507
cg14564793	0.0299076681940591
cg16124935	0.0602804874241114
cg16137147	0.0150698113959609
cg05710540	0.0362095909873673
cg06809252	0.0370942744323328
cg15666214	0.039969204112118
cg18771173	0.0522317982810861
cg20677901	0.011848173006318
cg11536474	0.0224632031996416
cg03146625	0.904303636587252
cg08250787	0.0254878090848968
cg19871940	0.0202454455173753
cg03729251	0.0469506681291056
cg21538208	0.0337766091425547
cg04064828	0.183332346862048
cg07530063	0.0286904622197811
cg16626067	0.332644592799298
cg01678472	0.932706263869809
cg19760241	0.0428967236652674
cg16472050	0.019616419511507
cg27151711	0.0794097962634122
cg24799921	0.0286112016647216
cg17185060	0.0418753229852355
cg06918474	0.886142323584919
cg05311412	0.0648525928044042
cg13592064	0.0594938548895782
cg07676300	0.885585716137413
cg12143789	0.0233589257203809
cg14315558	0.0338014910952849
cg06299284	0.236145427981892
cg20992181	0.0236280307619525
cg13877502	0.570598305148517
cg25143990	0.0151559042426004
cg13471599	0.929528495225122
cg08235161	0.101749859600601
cg02736548	0.290547141339592
cg03262260	0.147282481899633
cg01031897	0.192047473979984
cg23480619	0.0763968872636756
cg08101303	0.90921795908107
cg08117431	0.947678393100572
cg24940138	0.851625424278992
cg08668199	0.0155964478874776
cg01057176	0.848458936773404
cg08450106	0.894292698848864
cg08466792	0.0182173594920273
cg00919971	0.0554073376698583
cg00511596	0.598539881048202
cg13321077	0.015180510898959
cg23143210	0.04161178964781
cg15132565	0.885160162965082
cg03323462	0.0240346559839279
cg03048654	0.0364444422364665
cg11448883	0.0579952806089487
cg10911054	0.0742586956747895
cg19759671	0.347799664268973
cg08089567	0.432548216029067
cg26929272	0.0777586443628461
cg15123692	0.0244748017953989
cg27041875	0.940874335268506
cg16288089	0.024789528804101
cg21366688	0.0676856236179127
cg18486235	0.0706956670874729
cg10982364	0.0432726230403831
cg03012726	0.0367131497083002
cg24522254	0.0553707373838654
cg25536373	0.881797183582404
cg00746446	0.434272353352333
cg13189207	0.160924611299399
cg21977234	0.918952753436028
cg03923640	0.166328100450175
cg16240162	0.307752682301203
cg05233289	0.93066294927452
cg15866393	0.0502990759781355
cg18004756	0.0680171812496745
cg07658449	0.054497868303029
cg00793935	0.0195855224865467
cg02268650	0.0582833603364258
cg24685006	0.947691641189585
cg19901523	0.0400971789895196
cg21042627	0.928701411069416
cg18381051	0.0191428335069522
cg18935349	0.0201696026520357
cg18758906	0.0146991561215533
cg02634861	0.108911603978553
cg14157435	0.543873358547812
cg19816930	0.886269625820853
cg04757389	0.0298352771895004
cg05412788	0.94637874207029
cg24280832	0.09524117570038
cg15199622	0.114014924463158
cg19758859	0.0478351145725014
cg17239057	0.0296594403122276
cg14112997	0.485818410559333
cg04317962	0.893608607438832
cg22194948	0.354819030812045
cg07015803	0.0478452455563376
cg06173663	0.0222800210116831
cg22528270	0.957006182172375
cg22635491	0.0276527794518497
cg26962618	0.0312359199571891
cg08996805	0.877753216015001
cg12180270	0.920313569854475
cg13530938	0.0150241764129363
cg02367850	0.0202839353275663
cg12230250	0.130056595499007
cg12749863	0.0196043965060961
cg14326413	0.877489076141087
cg24121069	0.0350510284654828
cg09357935	0.866409175743188
cg09234616	0.185420278744573
cg00400827	0.107352604211968
cg18045973	0.122135090218657
cg02245004	0.021421127763515
cg05636881	0.866436314124278
cg08101375	0.430709741935778
cg03771840	0.0258846943886453
cg05626376	0.126897196676822
cg03780561	0.0294972817648254
cg12434889	0.864171967128114
cg07753525	0.0934055285910321
cg12121643	0.0196187751621398
cg22346380	0.861437055289374
cg13857210	0.127660116978752
cg27663938	0.0283789903507951
cg19657174	0.0444766438502476
cg18008019	0.851876126966531
cg23637880	0.0951493008095189
cg15643428	0.117312161678957
cg13225166	0.027857741200219
cg09667289	0.0830321276140675
cg10521153	0.0318487561697586
cg00081799	0.0358782157893807
cg22731271	0.0309588716937242
cg02575948	0.0215588195176653
cg23049458	0.118631260760579
cg17422774	0.842518751486334
cg10947826	0.0461555452309424
cg13019491	0.636694452282159
cg05944137	0.0595126926877088
cg05951576	0.0233731005362394
cg02078690	0.647330506670666
cg24051554	0.0254721252265545
cg00590260	0.898394386406868
cg05437476	0.0732957366252919
cg02119938	0.946294691669313
cg16145211	0.940566395237504
cg24281267	0.857575608959523
cg27519455	0.0539927270189993
cg22614239	0.369932300305918
cg13775533	0.099392627566016
cg02027945	0.415520635172901
cg06060522	0.956743453008207
cg17069313	0.0262718699737058
cg24210280	0.67014149110495
cg25623524	0.0458141698026296
cg21383487	0.0469061252088605
cg18131141	0.936042476578461
cg11324832	0.127488193367908
cg22387369	0.0692040711509529
cg21211480	0.838546153006741
cg23338650	0.458957342112781
cg14093715	0.0189511084992806
cg20141398	0.167484769210229
cg24157892	0.324339274596428
cg04954559	0.926235182323722
cg07497520	0.0558976962746713
cg05864140	0.0171684817155474
cg03650119	0.0387984080688159
cg10052687	0.238703608826599
cg22371492	0.0943654007941344
cg07441518	0.683054372574627
cg07544796	0.492807774534962
cg24574963	0.0723209993902839
cg17463745	0.0234812431636124
cg17585615	0.0290386894086497
cg12436377	0.0340865326362622
cg06003986	0.0225733417503017
cg11596090	0.105648841523236
cg10888790	0.298243211312687
cg05852231	0.0194113821931357
cg13326686	0.883667696617616
cg13878677	0.265076791988678
cg02356551	0.0383470921864697
cg14427437	0.0656841038933739
cg02577122	0.928148371219339
cg01516851	0.0321895778493888
cg10836110	0.0689679204933918
cg14455403	0.96362957805315
cg03190219	0.0226527555926024
cg06501366	0.564934527151496
cg19453893	0.0843026620153868
cg04683210	0.125870893696573
cg22958090	0.0370142527477864
cg15839431	0.0618031940169916
cg08882038	0.0226979774503279
cg10510586	0.0285582718325754
cg21836275	0.807277984484958
cg26954968	0.0287692395608349
cg02793828	0.926131671403009
cg22328208	0.0302889824677412
cg04654530	0.10796002626281
cg24865495	0.236090158722722
cg08786077	0.0214433064955007
cg15384598	0.0193032714111074
cg23108709	0.021240887919761
cg16918905	0.0197908189400822
cg19427338	0.101782475043227
cg01561259	0.0372050041795653
cg05781504	0.876123949129836
cg04552470	0.794381664037437
cg17601191	0.939832599426613
cg15368905	0.0229845449893886
cg18267049	0.0336259870171819
cg00172812	0.021614738878983
cg13656404	0.535409810322969
cg04145522	0.0674868160418373
cg05482942	0.456855125004511
cg21268422	0.0699250173335011
cg05740106	0.0689831496643828
cg09800974	0.0589608250210591
cg18063312	0.829713992246892
cg03638905	0.0378986486465009
cg09177567	0.129061434723972
cg16065768	0.827886453380213
cg03656099	0.716878984484279
cg03669698	0.93540810412778
cg06234051	0.95354955707077
cg19945931	0.0494725807749811
cg21615583	0.262123906855505
cg07163389	0.140727465410817
cg17241776	0.0196694860601821
cg09632273	0.0379480599172289
cg25032595	0.72108664847531
cg07124687	0.0439833600676253
cg25895948	0.181754598921347
cg09920172	0.369497932383332
cg08248516	0.0217564793958562
cg01498231	0.81755732976166
cg05857941	0.753211246352596
cg26195356	0.0535002468245762
cg10333416	0.302765337628571
cg11347582	0.933561737723649
cg04172166	0.208447754798032
cg19384531	0.531258778136068
cg18243760	0.0371953051530012
cg07533422	0.279612839771215
cg04370314	0.879338273457209
cg10606127	0.0324201916783922
cg12711252	0.0176812597639071
cg26525457	0.0494209389931688
cg18337363	0.538289530500358
cg19859290	0.5271157532248
cg01828474	0.0208862352021517
cg16094412	0.0184567367245102
cg05127821	0.549696487939985
cg09007841	0.14592397744004
cg07953201	0.912181647199981
cg26444528	0.0382460166123995
cg26836696	0.882712267010521
cg25976170	0.942453297222965
cg14294859	0.914791992328859
cg07162198	0.886257854028429
cg17168238	0.209200566690441
cg08866991	0.945904940069615
cg22569359	0.886439262167536
cg10690919	0.162372842526236
cg13448968	0.890725246854993
cg14855519	0.525094533723332
cg17986181	0.303962074567732
cg01016662	0.0265379737728291
cg03679755	0.0271581874645535
cg01445809	0.844275511006679
cg19998150	0.542809990814513
cg00186529	0.102154416039718
cg27032146	0.887808956627726
cg16450309	0.0221148876453671
cg26109154	0.0298377175525841
cg09233651	0.0507891853643667
cg14345917	0.356171562037446
cg10172783	0.0357267193946037
cg22463035	0.62227198596932
cg26839512	0.0277908929688511
cg02997585	0.0373558613668271
cg18771300	0.874829559222881
cg15949044	0.909219751927961
cg05492818	0.107147944417438
cg20731110	0.211337144078205
cg15810758	0.5192406303377
cg03405909	0.233806354638673
cg04643145	0.704768084030788
cg01175020	0.602957257745348
cg26825934	0.941672340100061
cg00436496	0.0290557311607336
cg23613219	0.644643973405281
cg02582848	0.135038877656653
cg16452866	0.0565596690774985
cg10536999	0.0239804513196176
cg23693289	0.0192766579998502
cg03610228	0.0443572477968111
cg07676361	0.0352683011879143
cg21233879	0.050281101757888
cg20329153	0.0367024296566505
cg08628006	0.9239825872321
cg10224806	0.600726547043274
cg21167716	0.0351306735661624
cg05854694	0.0679253624207416
cg15831875	0.0520764391846317
cg05892329	0.0540112720671246
cg11382963	0.0336108619177323
cg06217245	0.894203515028197
cg10444806	0.601313511276385
cg06154903	0.21049785813875
cg01984854	0.0635275534144396
cg08961664	0.08108939113552
cg26410483	0.0259999230281931
cg16809460	0.882046119988463
cg09190051	0.0404690826586137
cg05852143	0.0349745754235454
cg13502125	0.0329350778292154
cg19106932	0.0170985053256693
cg04752574	0.0142062619251702
cg18077971	0.066463392065105
cg27616039	0.959379286273397
cg21475076	0.0570387178829808
cg22679316	0.0238362968750582
cg19623624	0.0292675593361353
cg05667348	0.0258916784620863
cg00970752	0.915989482895481
cg07949720	0.070247177226911
cg14604444	0.19906990245318
cg24676071	0.0305377394655385
cg13524919	0.0663873823360786
cg23044053	0.553121002605671
cg20930294	0.116884700114878
cg20659435	0.0561004088032849
cg26287345	0.0189220011648612
cg15020568	0.0468682959227457
cg18237047	0.0248115937554399
cg20099104	0.0318996060243835
cg03290530	0.0301079626581724
cg09016968	0.612620549188152
cg00912247	0.0974100635035254
cg08287724	0.29874602343321
cg24679453	0.319723518103001
cg11689813	0.040396853525054
cg26369133	0.095838010029687
cg00664205	0.260295575949004
cg10128806	0.0502585927933991
cg01064265	0.0573066929625731
cg07879739	0.495949464383985
cg17054060	0.047149925834289
cg21041775	0.0312804014005141
cg23598080	0.0308075736426055
cg03832522	0.0419069162085806
cg04225785	0.127352805764801
cg07150062	0.0202309314902096
cg13488570	0.0193323076827978
cg10701490	0.022369210717137
cg12798524	0.93679608108211
cg03738707	0.0472782745838951
cg10672567	0.951810907921659
cg25505570	0.125452667232341
cg10082647	0.0216808359832875
cg20172627	0.419732206119983
cg08169827	0.937079925936862
cg05509659	0.777862769687913
cg23519572	0.068947734627683
cg15485247	0.461786592969611
cg09058471	0.0570220471900593
cg25862072	0.0406892276392076
cg14201424	0.38962056729066
cg17703048	0.196983873915879
cg22115892	0.0585376159291983
cg25095032	0.0254962712517988
cg23782616	0.0248490674212829
cg13498757	0.440281343570191
cg13558371	0.0249877753243807
cg10505610	0.937917794320612
cg08065795	0.102780295522951
cg02737268	0.742420018061972
cg23952578	0.936657289992006
cg14060518	0.114227415978767
cg24392532	0.279807911370007
cg09451457	0.0184376906786237
cg21385746	0.0981754672825354
cg20935165	0.0229908843311548
cg14754787	0.0300531852697947
cg17603689	0.642579663362716
cg13279673	0.824360379375561
cg07564088	0.0168702025299715
cg15092343	0.0222900057459555
cg07852840	0.958647197885911
cg22876812	0.0411507743977547
cg22604316	0.0311253333393139
cg04978078	0.0307742138247576
cg06241101	0.0702115745248291
cg27177554	0.93807629372675
cg14076360	0.241676304484094
cg06310131	0.0632274418076425
cg21654383	0.158847573323221
cg11616651	0.0163839361402157
cg22853588	0.0542134730453321
cg17182817	0.90667539284831
cg15320905	0.518528285051075
cg27339437	0.603808091720191
cg11795854	0.72798045328199
cg12749132	0.0258524973846812
cg06246357	0.0446190478988616
cg10253929	0.0333105610540362
cg22773661	0.180029564906139
cg02100602	0.0507417349698897
cg05404698	0.0190937235420146
cg02062409	0.0154491647376538
cg05353869	0.0182111080786638
cg01666796	0.298932115906047
cg13993183	0.106784982097683
cg04030615	0.043755248501333
cg09771226	0.418106382126884
cg24309739	0.041427201665621
cg25660156	0.0389026115566333
cg13500072	0.0228953502397476
cg13300273	0.0265491285060814
cg02447304	0.488017754644567
cg05974274	0.8703446791417
cg24831051	0.0886287875108619
cg09462924	0.079165879868738
cg20865618	0.923966279686314
cg07143470	0.894322746522307
cg00953201	0.109854883800062
cg01077058	0.0483144304870841
cg22797031	0.0331028873208207
cg26848718	0.782414029741557
cg01016191	0.145783274434526
cg14395444	0.919387600743294
cg11218954	0.10773559852175
cg19588154	0.442135354748492
cg22324567	0.0399967020040806
cg13846270	0.0252561278431941
cg03576469	0.903790241715142
cg16953816	0.0130465447768218
cg26330518	0.535507923015425
cg00647217	0.793992781623887
cg01252526	0.714853507928234
cg13436155	0.508349942774324
cg03989125	0.115498035038227
cg01020413	0.662473119691961
cg12463851	0.01693749230968
cg19027852	0.902479133712872
cg17799599	0.894053105895683
cg22900415	0.0237197554690858
cg20291436	0.0161994868004657
cg02395917	0.0425387289488254
cg03221366	0.0469742764945141
cg11508406	0.177374195500029
cg13526469	0.0707097917116177
cg22868225	0.111749626375264
cg03317811	0.0194933882032945
cg23363971	0.822771456775729
cg18173058	0.0285936905278246
cg14535332	0.136697725308171
cg04573398	0.0465785766655643
cg08862890	0.0267727040780498
cg14170999	0.884608011646246
